avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
238,engineering,,0.8816718368,3,,low,0.9231358531,Employed,2
262,procurement,1,0.6383051148,3,,low,0.5326943089,Employed,2
272,information_technology,1,0.7304952824,4,,low,0.5389270064,Employed,2
173,support,,0.7868598388,4,,medium,0.7327270232,Employed,2
273,sales,,0.8737438539,4,,medium,0.5196589296,Employed,2
159,marketing,,0.5123285699,2,,low,0.4752262726,Left,3
165,finance,,,5,,low,0.4788528298,Employed,2
162,marketing,,0.6237454242,5,,high,0.5353864374,Employed,3
188,marketing,,0.5864593159,3,,high,0.925327573,Employed,3
244,engineering,,0.793598545,3,,medium,0.7999888564,Employed,2
215,sales,,0.6119430128,6,,low,0.1729419194,Employed,5
130,sales,,0.4744382781,2,,low,0.3470841896,Left,3
225,,,0.7289361409,4,,low,0.7760737799,Employed,3
236,sales,,0.8536085726,4,,medium,0.8166412867,Left,5
183,engineering,,0.7839705979,3,,medium,0.879846743,Employed,3
262,sales,,0.8492480763,5,,low,0.7453677078,Left,5
249,sales,,0.927901693,6,,low,0.1405855209,Left,4
237,engineering,,0.5488641441,5,,low,0.8716853644,Employed,3
134,marketing,,,5,1,medium,0.3479276294,Employed,2
263,information_technology,,0.8961329931,2,,low,0.9765745984,Employed,3
193,marketing,,0.6614862087,3,,medium,0.6459511768,Employed,2
183,information_technology,1,0.6036579107,3,,low,0.674219609,Employed,4
145,sales,,0.5912742542,3,,low,0.8310541558,Employed,8
151,admin,,0.4582692245,2,,medium,0.3819918101,Left,3
115,support,1,0.9625567028,3,,low,0.8690384419,Employed,2
270,procurement,,0.4972086794,4,,medium,0.8594727655,Employed,3
152,engineering,,0.6418053318,4,,medium,0.793931055,Employed,3
246,support,,,4,,low,0.5194904825,Employed,3
219,sales,,0.9590689491,4,,low,0.8237095069,Left,5
137,product,1,0.8954731801,6,,low,0.9618886383,Employed,8
253,product,,0.890877059,5,,low,0.686478917,Left,5
213,product,,,3,,medium,0.7019405048,Employed,3
177,sales,1,0.5466850294,4,,low,0.633440219,Employed,3
264,product,,0.6890347973,5,,medium,0.8735562644,Employed,3
268,sales,,0.7800910413,4,,low,0.9778279122,Employed,4
238,product,,0.5127208447,3,,low,0.8783409785,Employed,2
159,IT,,0.8907810978,3,,high,0.6829404149,Employed,2
198,engineering,,0.8845987241,5,,low,0.458520745,Employed,4
211,information_technology,1,0.9983430426,6,,low,0.1378423765,Employed,6
128,sales,,0.5068801114,2,,medium,0.3506194601,Left,3
188,engineering,,0.5716150148,4,,low,0.7215790897,Employed,3
190,support,,0.6720381773,3,,low,0.7684465444,Employed,3
287,engineering,,0.9514155391,6,,medium,0.1050274001,Left,4
158,marketing,1,0.35236987,3,,low,0.5773755974,Employed,8
241,sales,,0.9919511853,5,,medium,0.9531667396,Left,5
125,temp,,,2,,medium,,Employed,
272,sales,1,0.8667333638,4,,medium,1,Employed,4
141,product,,0.5487874813,2,,medium,0.4577865662,Left,3
170,support,,0.9467791109,4,,medium,0.5878469207,Employed,3
151,sales,,0.9061872691,3,,medium,0.6122484298,Employed,3
183,support,,0.6951447592,3,,medium,0.9349938585,Employed,3
159,finance,,0.3298132734,5,,low,0.1022524836,Employed,2
236,sales,,0.5560129074,4,,low,1,Employed,4
156,sales,,0.4171610575,5,,medium,0.456243296,Employed,4
144,management,,0.5929470451,3,,low,0.6213499044,Employed,3
131,finance,,0.5231227619,5,,low,0.7870081021,Employed,3
171,sales,,0.8185829706,3,,low,0.8424366479,Employed,3
127,sales,1,0.4488135629,2,,low,0.4426456496,Left,3
223,sales,,0.7511136712,3,,medium,0.8774081206,Employed,3
244,product,,0.6990674138,5,,low,0.5795213119,Employed,3
162,engineering,,0.6717962588,3,,low,0.6330919361,Employed,3
272,sales,,0.4670340179,5,,low,0.9428260102,Employed,3
141,sales,,0.5295153317,2,,low,0.394023141,Left,3
127,IT,,0.503661183,2,,medium,0.4266388986,Left,3
240,information_technology,,0.9817833319,5,,medium,0.6402413385,Employed,5
251,engineering,,0.8719636964,6,,medium,0.1763797912,Left,4
178,support,1,0.6396191222,4,,high,0.7507125129,Employed,2
237,finance,,0.8189832434,3,,low,0.5073188745,Employed,3
146,support,,0.7024711801,2,,medium,0.3200426324,Employed,3
139,engineering,,0.9158835063,3,,low,0.8940934381,Employed,3
143,sales,,0.528891326,2,,medium,0.5172716638,Left,3
165,management,1,0.6321760601,5,,medium,0.6034668902,Employed,3
205,sales,1,0.5342073634,4,,low,0.1293328389,Employed,5
169,support,,0.5762004494,5,,medium,0.3054711085,Employed,4
151,sales,,,2,,medium,0.3215737738,Left,3
164,sales,,0.7875778791,4,,low,0.7147132063,Employed,4
211,sales,,0.5277709158,3,,medium,0.9387052324,Employed,7
153,sales,1,0.4967852392,2,,low,0.3672525519,Left,3
139,sales,,0.7235512319,3,,medium,0.9038776523,Employed,3
267,engineering,1,0.6634836062,4,,low,0.9307428306,Employed,3
145,,,0.5044202808,2,,medium,0.3716104956,Left,3
154,support,1,,2,,medium,0.4171448473,Left,3
127,management,,0.505856157,2,,low,0.4226102353,Left,3
258,sales,,1,4,,medium,0.5290341226,Employed,2
279,support,,0.8724159672,4,,medium,0.8625699003,Employed,6
232,engineering,,0.8353108281,6,,medium,0.290614647,Employed,3
216,engineering,,1,4,,low,0.7631147123,Left,6
277,IT,1,0.893508741,2,,low,0.2795924105,Employed,6
243,sales,1,0.7042526694,3,,medium,0.9700707212,Employed,3
133,procurement,,,4,,medium,0.8320388898,Employed,2
161,support,,0.6781877961,5,,medium,0.5608979139,Employed,2
219,IT,,0.4944477536,5,,medium,0.6543929485,Employed,3
157,finance,,0.4644353796,2,,medium,0.2356820673,Employed,3
143,engineering,,0.5214713025,2,,medium,0.4977331832,Left,3
281,support,,0.8672748165,5,,medium,0.1339001851,Left,4
183,marketing,,0.5390441779,3,,low,0.5918266963,Employed,4
196,engineering,,0.9775548571,4,,low,0.2484901082,Employed,5
239,product,,0.8611862036,4,,medium,0.8059685174,Employed,2
134,sales,,0.5015130563,5,,high,0.5784995704,Employed,3
142,engineering,,0.5891879426,4,,medium,0.5595209162,Employed,4
153,information_technology,,0.6222143893,5,,low,1,Employed,2
280,finance,,0.981359983,4,,medium,0.32409119,Employed,3
151,support,,0.4993741566,4,,medium,0.3511468058,Employed,2
157,engineering,,,4,1,medium,0.5478397893,Employed,3
235,finance,,1,5,,low,0.7657391602,Left,5
140,sales,,0.4540201265,2,,medium,0.3349031615,Left,3
284,sales,,0.90545285,6,,low,0.119999748,Left,4
144,engineering,,0.6677545225,4,,low,0.7108979903,Employed,3
167,IT,,0.9239886597,3,,low,0.9176027771,Employed,3
182,engineering,,,5,,low,0.9199255009,Employed,3
116,sales,,0.7535470816,2,,low,0.5792323517,Employed,3
233,sales,,0.8013476028,3,,medium,0.7578989937,Employed,3
261,sales,,0.8401617226,3,,medium,0.5208860373,Employed,4
191,support,,,3,,medium,0.6692886045,Employed,2
169,engineering,,0.9428913098,3,,low,0.872099745,Employed,3
154,sales,,,5,,low,0.6760246955,Employed,2
275,sales,,0.9048804413,5,,low,0.9261831678,Left,5
140,support,,0.5798435999,2,,low,0.3628275504,Left,3
148,sales,,0.9492137417,4,,low,0.4726073672,Employed,3
265,sales,1,0.5347466185,3,,medium,0.6354737356,Employed,3
255,sales,,0.8286358585,6,,low,0.1099846484,Left,4
193,support,,0.6447629065,2,,medium,0.7588938602,Employed,5
182,sales,,0.8602091044,3,,low,0.8762266789,Employed,3
180,support,,0.853572841,4,,medium,0.4755604818,Employed,2
153,engineering,,0.4861814665,3,,low,0.5474875685,Employed,2
266,sales,1,0.9178649306,4,,low,0.8124560291,Employed,3
243,engineering,,0.9474563202,5,,medium,0.8826813358,Left,5
111,engineering,,0.8332059317,4,,medium,0.9682527476,Employed,4
186,IT,1,0.4366989641,3,,medium,0.5471870788,Employed,3
143,sales,,0.9974905613,3,,low,0.7453786547,Employed,4
266,sales,,0.9206230779,6,,medium,0.1105401764,Left,4
148,,,0.5043868236,2,,low,0.3326898553,Left,3
148,sales,,0.9340759296,5,,medium,0.9662621536,Employed,4
131,,,0.5223624768,2,,medium,0.415834427,Left,3
233,sales,,0.6587213405,4,,medium,0.4962503323,Employed,7
101,support,,0.8664013753,4,,medium,0.9274225517,Employed,6
274,product,,0.4917691346,3,,medium,0.4742321065,Employed,2
239,IT,1,0.7273631048,5,,low,0.6000448654,Employed,2
274,marketing,,0.9129741709,7,,low,0.08699057574,Left,5
227,engineering,,0.6194239152,4,,medium,0.6461117394,Employed,3
274,sales,,0.7263962079,3,,medium,0.7934436366,Employed,2
268,sales,,0.7614725742,4,,medium,0.6725912731,Employed,6
153,sales,,0.55674421,2,,low,0.3876262895,Left,3
240,product,,0.8937097537,4,,medium,0.4662949258,Employed,8
248,sales,,0.8507992479,4,,medium,0.5598638613,Employed,2
189,support,1,0.8274234023,3,,low,0.716650839,Employed,2
214,engineering,,0.5341378904,3,,medium,0.496417699,Employed,3
130,sales,,0.484566505,2,,low,0.455295073,Left,3
179,engineering,,0.6111265517,4,,low,0.6407438325,Employed,3
201,sales,,0.8755603512,4,,low,0.9365581514,Employed,3
146,sales,,0.604621907,2,,medium,0.3472176295,Left,3
212,sales,,0.3818734152,6,,high,0.2104582651,Employed,6
215,support,1,0.727403092,5,,low,0.857187882,Employed,2
137,sales,,,2,,low,0.4184666102,Left,3
160,sales,,0.4637517016,2,1,low,0.4642300817,Left,3
155,support,,0.5378984616,2,,low,0.3456412493,Left,3
261,finance,,0.8228599923,3,1,low,0.501424284,Employed,8
134,finance,,0.7756477732,3,,low,0.82998544,Employed,3
110,support,,0.5950519338,3,,low,0.5544570833,Employed,3
258,sales,,,3,,medium,0.8040326369,Employed,3
261,support,,0.8329457821,6,,low,0.1158806942,Left,4
164,sales,,0.9585009926,4,,medium,0.5905789859,Employed,4
173,admin,,,3,,low,0.2319060936,Employed,2
246,support,,0.6248896303,5,,medium,0.8778550732,Employed,3
266,management,,1,4,,low,0.5916805139,Employed,3
222,,,0.5530745196,5,,low,0.5060012411,Employed,4
145,engineering,,0.5125916181,2,,medium,0.3744914918,Left,3
301,,,0.9192325153,7,,low,0.05951825531,Left,4
218,,,0.4894418168,3,,medium,0.6460174631,Employed,2
149,engineering,,0.4856423653,2,,medium,0.4025177217,Left,3
274,product,1,0.5039978165,3,,medium,0.5055048584,Employed,2
273,product,,,3,,high,0.9405484435,Employed,3
135,sales,,0.54770576,2,,low,0.5069586345,Left,3
70,temp,1,,1,,low,,Employed,
183,support,,0.8389640715,5,,low,0.4862140109,Employed,3
90,temp,,,1,,medium,,Employed,
126,sales,,0.6524449456,3,,low,0.4893289363,Employed,2
210,engineering,,0.5735508864,4,,medium,0.7139233634,Employed,4
140,marketing,,0.9437107333,5,,medium,0.7322388708,Employed,8
231,management,,0.9184162844,4,,low,0.8846556066,Employed,5
225,finance,,0.8933647493,4,,low,0.8453501322,Left,5
139,,,0.5952326354,3,,medium,0.2972532969,Employed,2
145,product,,0.5811846952,2,,low,0.3853757193,Employed,2
222,information_technology,,0.7989082504,4,,medium,0.8042329314,Employed,3
133,support,,0.816476665,4,,medium,0.9326941882,Employed,2
246,management,,0.6541111216,3,,medium,0.875890285,Employed,3
241,sales,,0.9605411578,5,,low,0.7349444626,Left,5
249,support,,0.7197879499,4,,low,0.5244783482,Employed,3
186,,,,4,,low,0.715554135,Employed,3
216,IT,,0.7030747678,4,,low,0.8141570144,Employed,3
153,product,,0.4950216891,2,,medium,0.4756513929,Left,3
187,sales,,0.4863227304,5,,low,0.2441893203,Employed,2
214,support,,0.8516055607,3,,high,0.782528371,Employed,2
221,IT,1,0.5523674137,3,,low,0.4466546752,Employed,3
172,engineering,,0.5629939863,3,,high,0.9305861226,Employed,2
148,support,,0.9473722414,3,,medium,1,Employed,3
210,sales,,0.5243428702,3,,high,0.1959644822,Employed,3
210,product,,0.7924999445,5,,high,0.8959415739,Employed,3
268,IT,,0.8426162155,6,,medium,0.1758768289,Left,4
191,IT,,0.4528169028,3,,medium,0.5455593713,Employed,3
240,product,,0.467491387,6,,low,0.1457760034,Employed,2
233,IT,,1,4,,low,0.7148405305,Left,5
148,sales,,,2,,low,0.3602694299,Left,3
247,engineering,,0.5382812022,5,,high,0.5819320109,Employed,4
227,support,,0.8008344485,3,,medium,0.7636827956,Employed,2
217,support,,0.5795189993,4,,medium,0.9304937373,Employed,2
233,sales,,0.9416208933,4,,low,0.8844965977,Left,5
257,engineering,,0.9055382726,5,,low,0.8026427134,Left,5
132,sales,,0.6921905152,3,,medium,1,Employed,2
161,management,,0.5696468722,4,1,medium,0.6131703689,Employed,7
261,IT,,0.8784441866,6,,medium,0.1017314313,Left,4
263,IT,,0.8561430079,5,,low,0.149290201,Left,4
274,sales,,0.6277750273,3,,medium,0.7742683866,Employed,3
268,support,,0.5302143455,4,,high,0.4831272081,Employed,4
225,engineering,,0.9948698578,4,,low,0.8952982568,Left,5
218,engineering,,0.4949319134,4,,low,0.8628529373,Employed,2
158,product,,0.6214153347,4,,low,0.6551931509,Employed,3
142,information_technology,,,2,,low,0.3931276085,Left,3
149,finance,1,0.4970469484,2,,medium,0.4455906746,Left,3
240,sales,,0.7937099389,4,,medium,0.8003142277,Left,5
229,IT,,0.6346967171,4,,medium,0.6453583945,Employed,3
192,engineering,,0.5727528882,4,,high,0.6667179977,Employed,3
222,management,,0.5823756382,5,,high,0.722222593,Employed,10
213,sales,,0.4191461654,5,,low,0.4836434257,Employed,3
252,sales,,0.8597684727,4,,high,1,Employed,2
157,support,,0.7210736765,5,,low,0.8550700896,Employed,4
256,support,,0.9318354872,6,,low,0.06713221388,Left,4
217,IT,,0.5078344925,5,,low,0.2034134132,Employed,4
229,engineering,1,0.7115303423,5,,low,0.8635582727,Employed,3
273,engineering,,0.9496346747,7,,medium,0.06772255849,Left,4
225,management,,0.6815663056,2,,high,0.5778202658,Employed,10
142,sales,,0.5257448171,4,,low,0.7811349823,Employed,4
158,engineering,,0.5208157998,2,,low,0.4756220724,Left,3
164,engineering,,1,3,,low,0.6469038174,Employed,2
198,finance,,0.9472296193,3,,low,0.5154691001,Employed,4
275,engineering,,0.6749644838,4,,medium,0.6258946923,Left,6
97,IT,,0.489929637,4,,low,0.3888312222,Employed,2
256,support,,0.9733766555,5,,low,0.8606728766,Left,5
241,support,1,0.9066953127,5,,low,0.8175008771,Left,5
248,sales,,0.797783801,5,,medium,0.5916048687,Employed,3
156,sales,,0.5229664308,2,,medium,0.4098090551,Left,3
157,support,,0.7197238817,4,,medium,0.6244570812,Employed,4
245,sales,,0.5576072095,3,,low,0.5593207168,Employed,3
232,information_technology,,0.8612766903,4,,low,0.8476799047,Employed,3
244,engineering,,0.9202902311,5,,high,0.1214266343,Employed,6
186,admin,,0.7087528965,4,,low,0.4814471489,Employed,3
132,sales,,0.4299470527,2,,low,0.4312642154,Left,3
178,support,,0.5202496973,4,,medium,0.6465865963,Employed,2
247,sales,,0.8061997716,4,,high,0.9647021953,Employed,3
149,sales,,0.6174779154,3,,medium,0.5428863023,Employed,4
192,engineering,,0.617472752,3,,medium,0.5473743117,Employed,3
216,,,,4,,low,0.5621329743,Employed,2
125,sales,,0.9753594361,5,,medium,0.6150437556,Employed,4
202,sales,,0.840340665,3,,medium,0.7157483414,Employed,2
195,engineering,,0.7519321803,3,,medium,0.5574887732,Employed,3
235,IT,,0.9576419961,5,,low,0.7257148921,Left,5
263,IT,,0.9150966117,6,,low,0.1390854476,Left,4
231,procurement,1,0.7547162023,4,,high,1,Employed,3
246,engineering,,0.5772801667,3,,medium,0.7076077775,Employed,3
146,engineering,,0.996374351,4,,low,0.5541343402,Employed,10
141,sales,,0.7746619054,4,,low,0.5341476351,Employed,3
224,sales,1,0.8612943107,5,,low,0.8463147579,Employed,3
224,support,,0.9060869557,3,,low,0.6618869177,Employed,3
259,sales,,0.7691178029,4,,medium,0.8573442412,Employed,3
244,sales,,0.7411790681,3,,high,0.9184867536,Employed,3
207,sales,1,0.5824874766,4,,medium,0.7639633077,Employed,2
173,support,,0.9215937963,4,,low,0.6842284042,Employed,4
167,information_technology,1,,4,,medium,0.8582973226,Employed,3
106,sales,,0.9400939352,4,,medium,0.1924274685,Employed,2
158,sales,,0.5122728443,3,,medium,0.5522798266,Employed,3
184,product,,,5,,low,0.8333601585,Employed,3
157,information_technology,,0.595851735,2,,low,0.3901350691,Left,3
144,marketing,1,0.8034891719,4,,medium,0.8256086991,Employed,2
223,IT,,0.6150627436,4,,low,0.9930004519,Employed,10
191,engineering,,0.4369378706,4,,medium,0.5223661733,Employed,3
133,sales,,0.544695792,2,,medium,0.3863469773,Left,3
185,management,1,0.8369287517,3,,low,0.1377075658,Employed,4
254,product,,0.8246113913,5,,medium,0.9142658459,Left,5
193,IT,1,,3,,medium,0.4737070125,Employed,3
229,product,1,0.9778458486,5,,low,0.5356683209,Employed,3
138,engineering,,0.4973598565,2,,medium,0.5031476493,Left,3
165,IT,1,0.6984512953,3,,low,0.6364336202,Employed,3
146,support,,0.4972033142,2,,low,0.4096463893,Left,3
156,sales,,0.4481909249,2,,low,0.3953223535,Left,3
193,management,,0.974784711,3,1,high,0.2302122196,Employed,10
282,engineering,1,0.4611806371,6,,low,0.2220683302,Employed,6
166,sales,1,0.583903119,3,,medium,0.9626583361,Employed,6
261,support,,0.8531552465,3,,medium,0.4765087683,Employed,2
186,product,,0.5839488003,4,,low,0.8395486135,Employed,3
179,finance,,,5,,low,0.5343356593,Employed,3
274,sales,,0.8750927941,5,,low,0.7791260242,Left,5
108,sales,,0.7943065429,2,,low,0.4155695483,Employed,3
153,engineering,,0.8394767106,3,,low,0.8728906833,Employed,3
188,engineering,,0.5513598478,5,,medium,0.5654129297,Employed,3
273,IT,,0.5848876438,4,,medium,0.8763378429,Employed,4
247,engineering,,0.5396509696,4,1,high,0.9284354466,Employed,3
279,sales,1,0.8157633051,3,,medium,0.9008893749,Employed,3
277,sales,,0.9435030256,7,,low,0.1433691206,Left,5
184,engineering,,0.9078571246,4,,low,0.28280193,Left,3
279,sales,,0.5552251318,5,,medium,0.7172091941,Employed,2
182,,,0.8744617855,5,,low,0.7648816613,Employed,3
260,support,,0.674686252,4,,low,0.7797873986,Employed,2
246,,,0.8840904483,6,,medium,0.1315050123,Left,4
147,product,,0.5217920258,2,,medium,0.3617477578,Left,3
181,engineering,,0.7930339724,4,,medium,0.6203939431,Employed,3
167,support,,1,4,,high,0.849788828,Employed,3
153,marketing,,0.6752630714,2,,low,0.6114116001,Employed,3
169,engineering,,0.5769291468,6,,low,0.2145512703,Employed,4
162,sales,1,0.9481578557,3,,low,0.7063120236,Employed,3
106,management,,0.3705024246,3,,high,0.5411068765,Employed,8
249,admin,,0.9309405357,3,,low,0.7722861509,Employed,4
216,support,1,0.8327670738,5,,medium,0.7071924994,Employed,10
217,engineering,,0.9718625059,3,,medium,0.8484277054,Employed,3
111,IT,,0.5736262966,4,,low,0.3344168217,Employed,6
260,sales,,0.8116057567,6,,low,0.09469836848,Left,4
254,engineering,,0.7059902511,3,,low,0.8578478944,Employed,2
242,sales,,0.8819714159,5,,low,0.9326469831,Left,5
148,sales,,0.6397476492,3,,medium,0.2310088,Employed,5
146,marketing,1,0.8548173941,5,,low,0.6058818201,Employed,7
273,sales,,0.7879174525,3,,medium,0.9165369501,Employed,10
209,sales,,0.5936663329,4,1,medium,0.7378409162,Employed,3
227,IT,,0.6145865014,5,,low,0.7152816828,Employed,4
268,management,,0.5000732888,2,,high,0.7845951156,Employed,2
146,sales,,0.9221864464,3,,low,0.1061408926,Employed,5
248,sales,,0.9184944989,4,,low,0.4989628384,Employed,3
249,finance,,0.8534801023,2,,low,0.3496077262,Employed,3
223,support,1,0.9490300175,5,,low,0.7335783937,Employed,3
258,support,,0.8406822558,5,,low,0.867364226,Left,5
187,management,,0.5887654299,4,,low,0.7551742764,Employed,2
280,support,,0.9574066681,6,,low,0.1584266403,Left,4
112,IT,,0.6403563856,3,,medium,0.6295086422,Employed,5
145,engineering,,0.5228930377,2,,low,0.5253824109,Left,3
269,IT,,0.7984304277,5,,medium,0.6237682604,Employed,2
214,management,1,0.6497204096,3,,high,0.8003572506,Employed,8
131,finance,,,2,,low,0.4880564935,Left,3
190,sales,,0.9368196113,5,,medium,0.739624276,Employed,3
130,temp,1,,2,,low,,Employed,
233,sales,,,4,,low,0.7152270421,Employed,2
248,product,,0.9139867412,4,,medium,0.8455703607,Left,5
168,support,,0.6256606141,3,1,low,0.975570791,Employed,3
202,sales,,0.6557551742,4,,high,0.8589352912,Employed,3
137,sales,,0.9348015515,4,,medium,0.6506611305,Employed,3
176,finance,,0.9934546502,5,1,medium,0.9087205169,Employed,6
273,engineering,,0.7240739505,4,,low,0.5966439913,Employed,2
158,support,,0.8760205674,3,,medium,0.6761000032,Employed,2
243,engineering,,0.6081586211,4,,low,0.8499056923,Employed,2
207,support,,0.3543961849,4,,low,0.7916360586,Employed,5
147,sales,,,2,,low,0.4966886801,Left,3
239,information_technology,,0.6754047418,5,,medium,0.5498379648,Employed,5
